"weight"	"ts"	"remark"	"taskid"	"parentId"	"date"	"QCStateLabel"	"Id"	"project"	"weightMVIndicator"	"performedby"	"Description"	"account"	"enddate"	"requestid"
"6.3"	"2010-06-24 11:53:27.0"	""	""	""	"2010-06-24 09:30:00.0"	"Completed"	"test4551032"	""	""	""	"sed ullamcorper"	""	""	""
"6.19"	"2010-07-14 13:05:00.0"	""	""	""	"2010-07-14 09:05:00.0"	"Completed"	"test4551032"	""	""	""	"quis aliquet"	""	""	""
"6.14"	"2010-09-01 11:24:15.0"	""	""	""	"2010-09-01 09:00:00.0"	"Completed"	"test4551032"	""	""	""	"metus ante nascetur"	""	""	""
"6.5"	"2010-10-27 14:00:39.0"	""	""	""	"2010-10-27 08:30:00.0"	"Completed"	"test4551032"	""	""	""	"massa pellentesque"	""	""	""
"6.57"	"2010-11-23 10:54:46.0"	""	""	""	"2010-11-23 09:45:00.0"	"Completed"	"test4551032"	""	""	""	"et elit quis"	""	""	""
"6.61"	"2010-12-01 11:09:00.0"	""	""	""	"2010-12-01 08:06:00.0"	"Completed"	"test4551032"	""	""	""	"tincidunt tincidunt"	""	""	""
"6.51"	"2011-01-03 13:09:58.0"	""	""	""	"2011-01-03 10:30:00.0"	"Completed"	"test4551032"	""	""	""	"pharetra non"	""	""	""
"6.37"	"2011-03-08 10:30:32.0"	""	""	""	"2011-03-08 09:45:00.0"	"Completed"	"test4551032"	""	""	""	"dictum velit"	""	""	""
"6.11"	"2011-04-19 10:53:15.0"	""	""	""	"2011-04-19 09:45:00.0"	"Completed"	"test4551032"	""	""	""	"egestas aliquet"	""	""	""
"5.91"	"2011-06-14 11:32:35.0"	""	""	""	"2011-06-14 08:00:00.0"	"Completed"	"test4551032"	""	""	""	"quam morbi eget"	""	""	""
"5.83"	""	""	"2c974d32-96af-102e-8c96-f528764dd8ac"	""	"2011-07-22 09:00:00.0"	"Completed"	"test4551032"	""	""	""	"amet a nisl nulla"	""	""	""
"2.3"	"2010-05-24 14:37:42.0"	""	""	""	"2006-01-19 00:00:00.0"	"Completed"	"test5904521"	""	""	""	"vel elementum"	""	""	""
"2.2"	"2010-05-24 14:37:42.0"	""	""	""	"2006-01-25 09:15:00.0"	"Completed"	"test5904521"	""	""	""	"aliquet dignissim"	""	""	""
"2.3"	"2010-05-24 14:37:42.0"	""	""	""	"2006-02-08 10:00:00.0"	"Completed"	"test5904521"	""	""	""	"vestibulum lacus"	""	""	""
"2.45"	"2010-05-24 14:37:42.0"	""	""	""	"2006-02-22 10:30:00.0"	"Completed"	"test5904521"	""	""	""	"eget condimentum"	""	""	""
"2.5"	"2010-05-24 14:37:42.0"	""	""	""	"2006-03-08 11:00:00.0"	"Completed"	"test5904521"	""	""	""	"augue sed accumsan"	""	""	""
"2.45"	"2010-05-24 14:37:42.0"	""	""	""	"2006-03-22 09:30:00.0"	"Completed"	"test5904521"	""	""	""	"nulla libero"	""	""	""
"2.55"	"2010-05-24 14:37:42.0"	""	""	""	"2006-04-05 10:50:00.0"	"Completed"	"test5904521"	""	""	""	"mauris urna "	""	""	""
"2.45"	"2010-05-24 14:37:42.0"	""	""	""	"2006-04-19 10:30:00.0"	"Completed"	"test5904521"	""	""	""	"tempus sodales"	""	""	""
"2.55"	"2010-05-24 14:37:42.0"	""	""	""	"2006-07-20 08:45:00.0"	"Completed"	"test5904521"	""	""	""	"aliquam aliquam"	""	""	""
"2.54"	"2010-05-24 14:37:42.0"	""	""	""	"2006-09-26 10:00:00.0"	"Completed"	"test5904521"	""	""	""	"ut urna elit"	""	""	""
"2.44"	"2010-05-24 14:37:42.0"	""	""	""	"2006-11-07 11:30:00.0"	"Completed"	"test5904521"	""	""	""	"id sed convallis"	""	""	""
"2.37"	"2010-05-24 14:37:42.0"	""	""	""	"2007-01-04 00:00:00.0"	"Completed"	"test5904521"	""	""	""	"urna dictum lobortis"	""	""	""
"2.35"	"2010-05-24 14:37:42.0"	""	""	""	"2007-01-22 09:30:00.0"	"Completed"	"test5904521"	""	""	""	"suspendisse metus"	""	""	""
"2.56"	"2010-05-24 14:37:42.0"	""	""	""	"2007-03-15 10:50:00.0"	"Completed"	"test5904521"	""	""	""	"quam magna vulputate"	""	""	""
"2.47"	"2010-05-24 14:37:42.0"	""	""	""	"2007-03-28 11:10:00.0"	"Completed"	"test5904521"	""	""	""	"maecenas pulvinar"	""	""	""
"2.56"	"2010-05-24 14:37:42.0"	""	""	""	"2007-05-17 08:00:00.0"	"Completed"	"test5904521"	""	""	""	"urna leo curabitur"	""	""	""
"2.61"	"2010-05-24 14:37:42.0"	""	""	""	"2007-07-17 09:20:00.0"	"Completed"	"test5904521"	""	""	""	"varius duis non"	""	""	""
"2.56"	"2010-05-24 14:37:42.0"	""	""	""	"2007-09-17 11:30:00.0"	"Completed"	"test5904521"	""	""	""	"sed primis venenatis"	""	""	""
"2.64"	"2010-05-24 14:37:42.0"	""	""	""	"2007-11-07 09:30:00.0"	"Completed"	"test5904521"	""	""	""	"arcu odio malesuada"	""	""	""
"2.56"	"2010-05-24 14:37:42.0"	""	""	""	"2007-11-19 09:35:00.0"	"Completed"	"test5904521"	""	""	""	"lacus mattis"	""	""	""
"2.57"	"2010-05-24 14:37:42.0"	""	""	""	"2007-12-06 15:00:00.0"	"Completed"	"test5904521"	""	""	""	"phasellus consequat"	""	""	""
"2.6"	"2010-05-24 14:37:42.0"	""	""	""	"2008-01-18 09:15:00.0"	"Completed"	"test5904521"	""	""	""	"tristique fusce"	""	""	""
"2.75"	"2010-05-24 14:37:42.0"	""	""	""	"2008-03-12 11:30:00.0"	"Completed"	"test5904521"	""	""	""	"nascetur velit"	""	""	""
"2.58"	"2010-05-24 14:37:42.0"	""	""	""	"2008-05-21 11:30:00.0"	"Completed"	"test5904521"	""	""	""	"libero in mollis"	""	""	""
"2.71"	"2010-05-24 14:37:42.0"	""	""	""	"2008-07-17 08:50:00.0"	"Completed"	"test5904521"	""	""	""	"vel leo elit"	""	""	""
"2.84"	"2010-05-24 14:37:42.0"	""	""	""	"2008-09-23 08:30:00.0"	"Completed"	"test5904521"	""	""	""	"ac nec id iaculis"	""	""	""
"2.82"	"2010-05-24 14:37:42.0"	""	""	""	"2008-11-19 08:15:00.0"	"Completed"	"test5904521"	""	""	""	"eu id non a natoque"	""	""	""
"2.84"	"2010-05-24 14:37:42.0"	""	""	""	"2009-01-05 09:00:00.0"	"Completed"	"test5904521"	""	""	""	"odio nulla blandit"	""	""	""
"2.94"	"2010-05-24 14:37:42.0"	""	""	""	"2009-03-05 14:00:00.0"	"Completed"	"test5904521"	""	""	""	"ante mi proin"	""	""	""
"3.08"	"2010-05-24 14:37:42.0"	""	""	""	"2009-04-28 09:40:00.0"	"Completed"	"test5904521"	""	""	""	"laoreet metus"	""	""	""
"2.92"	"2010-05-24 14:37:42.0"	""	""	""	"2009-04-30 08:32:00.0"	"Completed"	"test5904521"	""	""	""	"vitae ullamcorper"	""	""	""
"2.85"	"2010-05-24 14:37:42.0"	""	""	""	"2009-06-29 09:45:00.0"	"Completed"	"test5904521"	""	""	""	"justo lacinia"	""	""	""
"2.87"	"2010-05-24 14:37:42.0"	""	""	""	"2009-07-06 09:30:00.0"	"Completed"	"test5904521"	""	""	""	"quam quis ipsum"	""	""	""
"2.995"	"2010-05-24 14:37:42.0"	""	""	""	"2009-08-14 10:30:00.0"	"Completed"	"test5904521"	""	""	""	"fusce massa cursus"	""	""	""
"2.87"	"2010-05-24 14:37:42.0"	""	""	""	"2009-08-18 09:05:00.0"	"Completed"	"test5904521"	""	""	""	"in tempor at"	""	""	""
"3.03"	"2010-05-24 14:37:42.0"	""	""	""	"2009-09-15 08:50:00.0"	"Completed"	"test5904521"	""	""	""	"ullamcorper elit"	""	""	""
"2.86"	"2010-05-24 14:37:42.0"	""	""	""	"2009-12-02 08:30:00.0"	"Completed"	"test5904521"	""	""	""	"at in porttitor"	""	""	""
"2.84"	"2010-05-24 14:37:42.0"	""	""	""	"2009-12-11 09:45:00.0"	"Completed"	"test5904521"	""	""	""	"purus vitae dui"	""	""	""
"2.66"	"2010-05-24 14:37:42.0"	""	""	""	"2010-01-11 09:35:00.0"	"Completed"	"test5904521"	""	""	""	"quis suscipit"	""	""	""
"2.65"	"2010-05-24 14:37:42.0"	""	""	""	"2010-02-08 11:00:00.0"	"Completed"	"test5904521"	""	""	""	"risus nec scelerisque"	""	""	""
"2.65"	"2010-05-24 14:37:42.0"	""	""	""	"2010-03-08 11:30:00.0"	"Completed"	"test5904521"	""	""	""	"ultrices dis"	""	""	""
"2.75"	"2010-05-24 14:37:42.0"	""	""	""	"2010-04-05 09:50:00.0"	"Completed"	"test5904521"	""	""	""	"id ipsum fermentum"	""	""	""
"2.8"	"2010-06-01 07:43:08.0"	""	""	""	"2010-05-30 09:15:00.0"	"Completed"	"test5904521"	""	""	""	"nulla porttitor"	""	""	""
"2.88"	"2010-06-24 11:53:33.0"	""	""	""	"2010-06-24 09:30:00.0"	"Completed"	"test5904521"	""	""	""	"suspendisse tellus"	""	""	""
"2.93"	"2010-07-14 13:05:21.0"	""	""	""	"2010-07-14 09:05:00.0"	"Completed"	"test5904521"	""	""	""	"hendrerit nunc"	""	""	""
"2.96"	"2010-09-01 11:24:46.0"	""	""	""	"2010-09-01 09:00:00.0"	"Completed"	"test5904521"	""	""	""	"molestie amet"	""	""	""
"2.98"	"2010-10-27 14:01:16.0"	""	""	""	"2010-10-27 08:30:00.0"	"Completed"	"test5904521"	""	""	""	"hendrerit sit"	""	""	""
"3.01"	"2010-12-01 11:09:05.0"	""	""	""	"2010-12-01 08:06:00.0"	"Completed"	"test5904521"	""	""	""	"tempus consectetur"	""	""	""
"3.09"	"2011-01-03 13:10:04.0"	""	""	""	"2011-01-03 10:30:00.0"	"Completed"	"test5904521"	""	""	""	"gravida ridiculus"	""	""	""
"3.2"	"2011-03-08 10:31:49.0"	""	""	""	"2011-03-08 09:45:00.0"	"Completed"	"test5904521"	""	""	""	"nec vel arcu"	""	""	""
"3.35"	"2011-04-19 10:54:51.0"	""	""	""	"2011-04-19 09:45:00.0"	"Completed"	"test5904521"	""	""	""	"quam urna magna"	""	""	""
"3.36"	"2011-06-14 11:34:05.0"	""	""	""	"2011-06-14 08:00:00.0"	"Completed"	"test5904521"	""	""	""	"nunc viverra"	""	""	""
"3.34"	""	""	"2c974d32-96af-102e-8c96-f528764dd8ac"	""	"2011-07-22 09:00:00.0"	"Completed"	"test5904521"	""	""	""	"dui eget semper"	""	""	""
"0.68"	"2010-05-24 14:37:42.0"	""	""	""	"2005-01-07 09:00:00.0"	"Completed"	"test4564246"	""	""	""	"dictum non sapien"	""	""	""
"1.29"	"2010-05-24 14:37:42.0"	""	""	""	"2005-04-18 09:30:00.0"	"Completed"	"test4564246"	""	""	""	"mattis eget congue"	""	""	""
"1.74"	"2010-05-24 14:37:42.0"	""	""	""	"2005-07-13 09:30:00.0"	"Completed"	"test4564246"	""	""	""	"consequat mauris"	""	""	""
"2.05"	"2010-05-24 14:37:42.0"	""	""	""	"2005-09-08 11:30:00.0"	"Completed"	"test4564246"	""	""	""	"nec egestas nec"	""	""	""
"2.32"	"2010-05-24 14:37:42.0"	""	""	""	"2005-11-03 11:00:00.0"	"Completed"	"test4564246"	""	""	""	"fringilla urna"	""	""	""
"2.56"	"2010-05-24 14:37:42.0"	""	""	""	"2006-01-06 11:00:00.0"	"Completed"	"test4564246"	""	""	""	"ultrices dignissim"	""	""	""
"2.64"	"2010-05-24 14:37:42.0"	""	""	""	"2006-02-01 11:00:00.0"	"Completed"	"test4564246"	""	""	""	"amet eros ut"	""	""	""
"2.96"	"2010-05-24 14:37:42.0"	""	""	""	"2006-03-29 11:50:00.0"	"Completed"	"test4564246"	""	""	""	"a et at massa"	""	""	""
"3.25"	"2010-05-24 14:37:42.0"	""	""	""	"2006-05-23 00:00:00.0"	"Completed"	"test4564246"	""	""	""	"pretium imperdiet"	""	""	""
"3.25"	"2010-05-24 14:37:42.0"	""	""	""	"2006-07-07 10:00:00.0"	"Completed"	"test4564246"	""	""	""	"aliquam fringilla"	""	""	""
"3.49"	"2010-05-24 14:37:42.0"	""	""	""	"2006-09-07 10:35:00.0"	"Completed"	"test4564246"	""	""	""	"et vestibulum"	""	""	""
"3.67"	"2010-05-24 14:37:42.0"	""	""	""	"2006-11-08 08:05:00.0"	"Completed"	"test4564246"	""	""	""	"viverra mi morbi"	""	""	""
"3.89"	"2010-05-24 14:37:42.0"	""	""	""	"2007-01-10 11:00:00.0"	"Completed"	"test4564246"	""	""	""	"facilisis tortor"	""	""	""
"4.44"	"2010-05-24 14:37:42.0"	""	""	""	"2007-03-07 09:00:00.0"	"Completed"	"test4564246"	""	""	""	"dapibus duis"	""	""	""
"5.08"	"2010-05-24 14:37:42.0"	""	""	""	"2007-05-24 10:15:00.0"	"Completed"	"test4564246"	""	""	""	"nunc integer"	""	""	""
"5.09"	"2010-05-24 14:37:42.0"	""	""	""	"2007-07-11 10:15:00.0"	"Completed"	"test4564246"	""	""	""	"consequat pharetra"	""	""	""
"5.78"	"2010-05-24 14:37:42.0"	""	""	""	"2007-09-11 09:20:00.0"	"Completed"	"test4564246"	""	""	""	"sit suscipit"	""	""	""
"5.88"	"2010-05-24 14:37:42.0"	""	""	""	"2007-11-09 11:00:00.0"	"Completed"	"test4564246"	""	""	""	"risus nascetur"	""	""	""
"6.68"	"2010-05-24 14:37:42.0"	""	""	""	"2008-01-30 09:30:00.0"	"Completed"	"test4564246"	""	""	""	" orci orci nibh"	""	""	""
"7.28"	"2010-05-24 14:37:42.0"	""	""	""	"2008-03-23 08:15:00.0"	"Completed"	"test4564246"	""	""	""	"donec ridiculus"	""	""	""
"7.92"	"2010-05-24 14:37:42.0"	""	""	""	"2008-05-23 11:00:00.0"	"Completed"	"test4564246"	""	""	""	"orci sagittis"	""	""	""
"7.9"	"2010-05-24 14:37:42.0"	""	""	""	"2008-07-11 10:15:00.0"	"Completed"	"test4564246"	""	""	""	"rhoncus per"	""	""	""
"8.03"	"2010-05-24 14:37:42.0"	""	""	""	"2008-07-21 09:30:00.0"	"Completed"	"test4564246"	""	""	""	"ut elit lacinia"	""	""	""
"8.65"	"2010-05-24 14:37:42.0"	""	""	""	"2008-08-07 08:00:00.0"	"Completed"	"test4564246"	""	""	""	"ligula facilisis"	""	""	""
"9.0"	"2010-05-24 14:37:42.0"	""	""	""	"2008-08-22 09:30:00.0"	"Completed"	"test4564246"	""	""	""	"rhoncus sapien"	""	""	""
"9.36"	"2010-05-24 14:37:42.0"	""	""	""	"2008-09-09 08:20:00.0"	"Completed"	"test4564246"	""	""	""	"nunc integer"	""	""	""
"9.5"	"2010-05-24 14:37:42.0"	""	""	""	"2008-10-17 09:30:00.0"	"Completed"	"test4564246"	""	""	""	"lorem vivamus"	""	""	""
"9.69"	"2010-05-24 14:37:42.0"	""	""	""	"2008-11-26 08:30:00.0"	"Completed"	"test4564246"	""	""	""	"volutpat et nunc"	""	""	""
"10.23"	"2010-05-24 14:37:42.0"	""	""	""	"2009-01-29 09:05:00.0"	"Completed"	"test4564246"	""	""	""	"purus rhoncus"	""	""	""
"10.53"	"2010-05-24 14:37:42.0"	""	""	""	"2009-03-04 08:20:00.0"	"Completed"	"test4564246"	""	""	""	"ut eu tincidunt"	""	""	""
"11.18"	"2010-05-24 14:37:42.0"	""	""	""	"2009-04-15 08:30:00.0"	"Completed"	"test4564246"	""	""	""	"vestibulum quis"	""	""	""
"11.1"	"2010-05-24 14:37:42.0"	""	""	""	"2009-05-27 11:30:00.0"	"Completed"	"test4564246"	""	""	""	"enim iaculis"	""	""	""
"11.13"	"2010-05-24 14:37:42.0"	""	""	""	"2009-06-24 09:00:00.0"	"Completed"	"test4564246"	""	""	""	"tempor tellus"	""	""	""
"11.56"	"2010-05-24 14:37:42.0"	""	""	""	"2009-07-16 08:45:00.0"	"Completed"	"test4564246"	""	""	""	"auctor pellentesque"	""	""	""
"11.67"	"2010-05-24 14:37:42.0"	""	""	""	"2009-08-19 08:10:00.0"	"Completed"	"test4564246"	""	""	""	"diam id venenatis"	""	""	""
"11.94"	"2010-05-24 14:37:42.0"	""	""	""	"2009-09-30 11:30:00.0"	"Completed"	"test4564246"	""	""	""	"eu vel sodales"	""	""	""
"11.77"	"2010-05-24 14:37:42.0"	""	""	""	"2009-11-11 08:25:00.0"	"Completed"	"test4564246"	""	""	""	"quisque malesuada"	""	""	""
"12.76"	"2010-05-24 14:37:42.0"	""	""	""	"2010-01-29 10:20:00.0"	"Completed"	"test4564246"	""	""	""	"pellentesque nunc"	""	""	""
"13.02"	"2010-05-24 14:37:42.0"	""	""	""	"2010-03-31 08:00:00.0"	"Completed"	"test4564246"	""	""	""	"orci fringilla"	""	""	""
"13.39"	"2010-05-28 13:17:50.0"	""	""	""	"2010-05-28 09:00:00.0"	"Completed"	"test4564246"	""	""	""	"et amet urna sem"	""	""	""
"13.12"	"2010-07-13 13:19:44.0"	""	""	""	"2010-07-13 09:40:00.0"	"Completed"	"test4564246"	""	""	""	"vitae sed odio"	""	""	""
"13.26"	"2010-08-17 17:14:10.0"	""	""	""	"2010-08-17 11:00:00.0"	"Completed"	"test4564246"	""	""	""	"ut eget sed nulla"	""	""	""
"13.1"	"2010-09-24 12:48:49.0"	""	""	""	"2010-09-24 11:00:00.0"	"Completed"	"test4564246"	""	""	""	"dolor tempor"	""	""	""
"13.14"	"2010-10-25 07:48:00.0"	""	""	""	"2010-10-22 00:00:00.0"	"Completed"	"test4564246"	""	""	""	"sollicitudin tellus"	""	""	""
"13.18"	"2010-11-17 07:04:08.0"	""	""	""	"2010-11-16 13:30:00.0"	"Completed"	"test4564246"	""	""	""	"praesent elit"	""	""	""
"14.96"	"2010-12-14 14:21:23.0"	""	""	""	"2010-12-14 14:09:52.0"	"Completed"	"test4564246"	""	""	""	"ultrices praesent"	""	""	""
"14.73"	"2011-01-11 13:48:49.0"	""	""	""	"2011-01-11 13:36:41.0"	"Completed"	"test4564246"	""	""	""	"dui sodales tellus"	""	""	""
"14.51"	"2011-01-26 14:24:19.0"	""	""	""	"2011-01-26 13:43:18.0"	"Completed"	"test4564246"	""	""	""	"dolor vestibulum"	""	""	""
"15.06"	"2011-02-24 14:10:00.0"	""	""	""	"2011-02-24 13:56:43.0"	"Completed"	"test4564246"	""	""	""	"praesent urna"	""	""	""
"14.96"	"2011-03-02 07:49:36.0"	""	""	""	"2011-03-02 07:12:00.0"	"Completed"	"test4564246"	""	""	""	"velit lectus ac"	""	""	""
"14.96"	"2011-03-02 07:15:42.0"	""	""	""	"2011-03-02 07:06:29.0"	"Completed"	"test4564246"	""	""	""	"sit at nec ac"	""	""	""
"14.96"	"2011-03-08 07:22:57.0"	""	""	""	"2011-03-08 07:10:08.0"	"Completed"	"test4564246"	""	""	""	"at amet ipsum"	""	""	""
"15.28"	"2011-03-24 13:42:10.0"	""	""	""	"2011-03-24 13:29:59.0"	"Completed"	"test4564246"	""	""	""	"rhoncus sed dapibus"	""	""	""
"13.78"	"2011-05-12 13:29:46.0"	""	""	""	"2011-05-12 09:00:00.0"	"Completed"	"test4564246"	""	""	""	"mollis sociosqu"	""	""	""
"13.61"	"2011-07-12 16:18:54.0"	""	""	""	"2011-07-12 10:20:00.0"	"Completed"	"test4564246"	""	""	""	"aliquam eget imperdiet"	""	""	""
"13.67"	""	""	"7672881a-b7a0-102e-b8eb-f528764dc0eb"	""	"2011-09-02 11:03:00.0"	"Completed"	"test4564246"	""	""	""	"elit sed urna"	""	""	""
"0.44"	"2010-05-24 14:37:42.0"	""	""	""	"2006-11-28 00:00:00.0"	"Completed"	"test6390238"	""	""	""	"felis tortor"	""	""	""
"0.442"	"2010-05-24 14:37:42.0"	""	""	""	"2006-11-28 00:00:00.0"	"Completed"	"test6390238"	""	""	""	"sodales malesuada"	""	""	""
"0.449"	"2010-05-24 14:37:42.0"	""	""	""	"2006-11-29 00:00:00.0"	"Completed"	"test6390238"	""	""	""	"posuere egestas"	""	""	""
"0.439"	"2010-05-24 14:37:42.0"	""	""	""	"2006-11-30 00:00:00.0"	"Completed"	"test6390238"	""	""	""	"turpis eu est"	""	""	""
"0.466"	"2010-05-24 14:37:42.0"	""	""	""	"2006-12-01 00:00:00.0"	"Completed"	"test6390238"	""	""	""	"in suscipit nisl"	""	""	""
"0.54"	"2010-05-24 14:37:42.0"	""	""	""	"2007-01-05 08:45:00.0"	"Completed"	"test6390238"	""	""	""	"hendrerit eros"	""	""	""
"0.7"	"2010-05-24 14:37:42.0"	""	""	""	"2007-01-30 09:00:00.0"	"Completed"	"test6390238"	""	""	""	"id ipsum ultricies"	""	""	""
"0.74"	"2010-05-24 14:37:42.0"	""	""	""	"2007-02-27 09:15:00.0"	"Completed"	"test6390238"	""	""	""	"feugiat lacus"	""	""	""
"1.61"	"2010-05-24 14:37:42.0"	""	""	""	"2007-06-01 11:00:00.0"	"Completed"	"test6390238"	""	""	""	"sed imperdiet"	""	""	""
"1.29"	"2010-05-24 14:37:42.0"	""	""	""	"2007-07-05 09:00:00.0"	"Completed"	"test6390238"	""	""	""	"congue proin"	""	""	""
"1.45"	"2010-05-24 14:37:42.0"	""	""	""	"2007-08-13 13:50:00.0"	"Completed"	"test6390238"	""	""	""	"aliquam nec diam"	""	""	""
"1.8"	"2010-05-24 14:37:42.0"	""	""	""	"2007-10-26 08:30:00.0"	"Completed"	"test6390238"	""	""	""	"amet nisi morbi"	""	""	""
"1.91"	"2010-05-24 14:37:42.0"	""	""	""	"2007-12-12 11:45:00.0"	"Completed"	"test6390238"	""	""	""	"id consectetur"	""	""	""
"2.26"	"2010-05-24 14:37:42.0"	""	""	""	"2008-01-28 10:00:00.0"	"Completed"	"test6390238"	""	""	""	"sagittis torquent"	""	""	""
"2.24"	"2010-05-24 14:37:42.0"	""	""	""	"2008-02-28 14:45:00.0"	"Completed"	"test6390238"	""	""	""	"sit purus mi"	""	""	""
"2.29"	"2010-05-24 14:37:42.0"	""	""	""	"2008-04-23 09:40:00.0"	"Completed"	"test6390238"	""	""	""	"eget at non elit"	""	""	""
"2.48"	"2010-05-24 14:37:42.0"	""	""	""	"2008-06-12 07:05:00.0"	"Completed"	"test6390238"	""	""	""	"ultricies fringilla"	""	""	""
"2.55"	"2010-05-24 14:37:42.0"	""	""	""	"2008-07-09 09:00:00.0"	"Completed"	"test6390238"	""	""	""	"ut ultricies"	""	""	""
"2.7"	"2010-05-24 14:37:42.0"	""	""	""	"2008-07-18 07:00:00.0"	"Completed"	"test6390238"	""	""	""	"augue auctor"	""	""	""
"2.73"	"2010-05-24 14:37:42.0"	""	""	""	"2008-08-01 07:00:00.0"	"Completed"	"test6390238"	""	""	""	"libero mi ipsum"	""	""	""
"2.76"	"2010-05-24 14:37:42.0"	""	""	""	"2008-08-15 07:00:00.0"	"Completed"	"test6390238"	""	""	""	"leo quis vitae"	""	""	""
"2.76"	"2010-05-24 14:37:42.0"	""	""	""	"2008-09-08 06:25:00.0"	"Completed"	"test6390238"	""	""	""	"aliquam magna"	""	""	""
"2.88"	"2010-05-24 14:37:42.0"	""	""	""	"2008-10-17 09:30:00.0"	"Completed"	"test6390238"	""	""	""	"feugiat quisque"	""	""	""
"2.91"	"2010-05-24 14:37:42.0"	""	""	""	"2008-11-26 08:30:00.0"	"Completed"	"test6390238"	""	""	""	"libero sit arcu"	""	""	""
"2.98"	"2010-05-24 14:37:42.0"	""	""	""	"2008-12-03 09:50:00.0"	"Completed"	"test6390238"	""	""	""	"consectetur quis"	""	""	""
"3.07"	"2010-05-24 14:37:42.0"	""	""	""	"2008-12-08 11:30:00.0"	"Completed"	"test6390238"	""	""	""	"amet lectus pellentesque"	""	""	""
"3.19"	"2010-05-24 14:37:42.0"	""	""	""	"2008-12-23 10:15:00.0"	"Completed"	"test6390238"	""	""	""	"ut pellentesque"	""	""	""
"3.12"	"2010-05-24 14:37:42.0"	""	""	""	"2009-01-29 09:05:00.0"	"Completed"	"test6390238"	""	""	""	"odio nunc sed"	""	""	""
"3.11"	"2010-05-24 14:37:42.0"	""	""	""	"2009-03-04 08:20:00.0"	"Completed"	"test6390238"	""	""	""	"ut consectetur"	""	""	""
"3.27"	"2010-05-24 14:37:42.0"	""	""	""	"2009-04-15 08:30:00.0"	"Completed"	"test6390238"	""	""	""	"ac et imperdiet"	""	""	""
"3.37"	"2010-05-24 14:37:42.0"	""	""	""	"2009-05-27 11:30:00.0"	"Completed"	"test6390238"	""	""	""	"interdum  ut"	""	""	""
"3.61"	"2010-05-24 14:37:42.0"	""	""	""	"2009-06-25 08:50:00.0"	"Completed"	"test6390238"	""	""	""	"imperdiet suspendisse"	""	""	""
"3.7"	"2010-05-24 14:37:42.0"	""	""	""	"2009-07-15 14:00:00.0"	"Completed"	"test6390238"	""	""	""	"aliquet dapibus"	""	""	""
"3.54"	"2010-05-24 14:37:42.0"	""	""	""	"2009-07-30 09:00:00.0"	"Completed"	"test6390238"	""	""	""	"ut dignissim"	""	""	""
"3.8"	"2010-05-24 14:37:42.0"	""	""	""	"2009-08-26 14:00:00.0"	"Completed"	"test6390238"	""	""	""	"ultrices phasellus"	""	""	""
"3.82"	"2010-05-24 14:37:42.0"	""	""	""	"2009-09-14 14:00:00.0"	"Completed"	"test6390238"	""	""	""	"sagittis tempor"	""	""	""
"4.02"	"2010-05-24 14:37:42.0"	""	""	""	"2009-10-13 13:20:00.0"	"Completed"	"test6390238"	""	""	""	"ut fermentum"	""	""	""
"4.16"	"2010-05-24 14:37:42.0"	""	""	""	"2009-11-10 14:15:00.0"	"Completed"	"test6390238"	""	""	""	"eleifend leo"	""	""	""
"4.26"	"2010-05-24 14:37:42.0"	""	""	""	"2009-11-30 11:00:00.0"	"Completed"	"test6390238"	""	""	""	"pretium gravida"	""	""	""
"4.42"	"2010-05-24 14:37:42.0"	""	""	""	"2010-01-11 10:45:00.0"	"Completed"	"test6390238"	""	""	""	"fermentum morbi"	""	""	""
"4.22"	"2010-05-24 14:37:42.0"	""	""	""	"2010-01-13 09:25:00.0"	"Completed"	"test6390238"	""	""	""	"commodo ac amet"	""	""	""
"4.66"	"2010-05-24 14:37:42.0"	""	""	""	"2010-02-24 13:30:00.0"	"Completed"	"test6390238"	""	""	""	"lacus turpis"	""	""	""
"4.74"	"2010-05-24 14:37:42.0"	""	""	""	"2010-03-24 14:00:00.0"	"Completed"	"test6390238"	""	""	""	"tincidunt vel"	""	""	""
"4.6"	"2010-05-24 14:37:42.0"	""	""	""	"2010-05-03 09:45:00.0"	"Completed"	"test6390238"	""	""	""	"nisl habitant"	""	""	""
"4.71"	"2010-06-23 14:07:06.0"	""	""	""	"2010-06-23 08:50:00.0"	"Completed"	"test6390238"	""	""	""	"ac risus sollicitudin"	""	""	""
"4.77"	"2010-07-12 13:21:48.0"	""	""	""	"2010-07-12 09:25:00.0"	"Completed"	"test6390238"	""	""	""	"id tellus at"	""	""	""
"5.0"	"2010-08-30 09:16:42.0"	""	""	""	"2010-08-30 08:35:00.0"	"Completed"	"test6390238"	""	""	""	"imperdiet"	""	""	""
"5.38"	"2010-09-27 12:30:14.0"	""	""	""	"2010-09-27 08:45:00.0"	"Completed"	"test6390238"	""	""	""	"ac praesent et"	""	""	""
"5.38"	"2010-11-03 10:57:39.0"	""	""	""	"2010-11-03 08:00:00.0"	"Completed"	"test6390238"	""	""	""	"egestas semper"	""	""	""
"5.5"	"2010-12-16 10:07:47.0"	""	""	""	"2010-12-16 08:15:00.0"	"Completed"	"test6390238"	""	""	""	"lectus  egestas"	""	""	""
"5.59"	"2011-01-18 14:09:58.0"	""	""	""	"2011-01-18 13:59:39.0"	"Completed"	"test6390238"	""	""	""	"non ornare venenatis"	""	""	""
